project,street,postal,year,typeOfSale,propertyType,price_psm,lat,lon
PARC RIVIERA,WEST COAST VALE,,2022,3,Condominium,16428.571428571428,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2022,3,Condominium,16363.636363636364,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2022,3,Condominium,16363.636363636364,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2022,3,Condominium,15476.190476190477,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2022,3,Condominium,16482.14285714286,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2022,3,Condominium,15833.333333333334,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,17209.302325581397,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,17045.454545454544,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,16515.151515151516,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,17937.575757575756,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,18139.53488372093,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,16964.285714285714,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,16418.60465116279,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,19000.0,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,17000.0,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,17825.581395348836,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,16195.652173913044,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,17651.515151515152,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,17093.023255813954,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,17589.285714285714,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,17500.0,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,19527.272727272728,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,17424.242424242424,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,16950.0,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,17608.695652173912,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,17424.242424242424,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,18488.372093023256,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,19217.391304347828,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,18504.672897196262,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,18139.53488372093,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,17575.757575757576,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,18255.81395348837,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,17500.0,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,17424.242424242424,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,17570.093457943924,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,17966.893617021276,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,17575.757575757576,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,18504.672897196262,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,18558.13953488372,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,17228.260869565216,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,16214.285714285714,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,17142.85714285714,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,18454.545454545456,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,17857.14285714286,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,18372.093023255813,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,17857.14285714286,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,17321.428571428572,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,17674.418604651164,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,18095.238095238095,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,17500.0,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,17446.428571428572,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,17500.0,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,17545.454545454544,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,19000.0,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,18488.372093023256,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,18372.093023255813,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,17570.093457943924,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,16875.0,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,17658.714285714286,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,17570.093457943924,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,18720.93023255814,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,17642.85714285714,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,17678.571428571428,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,16939.39393939394,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,17674.418604651164,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,17424.242424242424,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,18565.217391304348,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,17424.242424242424,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,17785.714285714286,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,17232.14285714286,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,17500.0,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,17878.78787878788,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,18139.53488372093,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,19023.25581395349,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,19116.279069767443,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,17485.714285714286,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,17226.666666666668,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,17321.428571428572,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,17696.969696969696,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,17219.04761904762,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,18112.149532710282,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,17545.454545454544,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2023,3,Condominium,18182.618181818183,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,19000.0,1.320817692384934,103.7526673092539
PARC RIVIERA,WEST COAST VALE,,2024,3,Condominium,19181.81818181818,1.320817692384934,103.7526673092539
