OBJECTID,ECSI,SEVI
3686,0.06019,0.024413
3687,0.207861,0.543302
3688,0.260059,0.075293
3689,0.269123,0.674721
3690,0.400604,0.48093
3691,0.397824,0.721888
3692,0.098325,0.276635
3693,0.136899,0.038899
3694,0.366477,0.483023
3695,0.399237,0.357497
3696,0.368951,0.263476
3697,0.1149,0.087578
3698,0.099994,0.528085
3699,0.345039,0.694487
3701,0.122462,0.073519
3702,0.435816,0.426733
3703,0.163206,0.354646
3705,0.27474,0.476764
3707,0.203602,0.147401
3708,0.359067,0.358436
3710,0.233528,0.420305
3711,0.337347,0.118711
3712,0.11443,0.001503
3714,0.333405,0.413465
3715,0.422858,0.521375
3716,0.367816,0.65178
3717,0.315521,0.305306
3718,0.361942,0.147384
3719,0.442483,0.537666
3720,0.303861,0.34691
3721,0.36909,0.189607
3722,0.469455,0.446297
3724,0.381235,0.320975
3725,0.373595,0.442855
3726,0.211095,0.166686
3727,0.378871,0.388234
3728,0.277831,0.467577
3729,0.14817,0.524616
3730,0.390344,0.427625
3731,0.409895,0.320915
3733,0.169762,0.107463
3734,0.410694,0.474956
3735,0.292873,0.403747
3736,0.255713,0.658311
3737,0.487205,0.489198
3738,0.438313,0.160744
3739,0.401255,0.35775
3740,0.320894,0.490696
3741,0.087538,0.025863
3742,0.449991,0.577277
3743,0.360667,0.347775
3744,0.289695,0.51457
3745,0.440695,0.3756
3746,0.202849,0.402174
3747,0.354597,0.299463
3748,0.381358,0.474268
3749,0.203093,0.410731
3750,0.339446,0.505526
3751,0.419963,0.556227
3753,0.314197,0.301357
3754,0.087312,0.174512
3756,0.414807,0.329077
3757,0.246768,0.59047
3758,0.207824,0.488461
3759,0.391939,0.574023
3760,0.292321,0.625666
3761,0.354112,0.47036
3762,0.417731,0.424138
3763,0.381325,0.454118
3764,0.365933,0.632765
3765,0.381901,0.098479
3766,0.393806,0.484361
3767,0.327415,0.261831
3769,0.401547,0.083425
3770,0.157744,0.237464
3771,0.247265,0.468888
3772,0.450824,0.485506
3773,0.322435,0.64875
3774,0.382798,0.313685
3775,0.254305,0.11343
3777,0.327658,0.157347
3778,0.485668,0.243151
3779,0.39324,0.737933
3780,0.426969,0.515882
3781,0.385213,0.372802
3782,0.475806,0.474763
3783,0.349596,0.420923
3784,0.317416,0.070494
3786,0.303372,0.600936
3787,0.156793,0.116729
3788,0.391617,0.38901
3789,0.284406,0.156616
3790,0.338427,0.51002
3793,0.34875,0.289974
3794,0.370292,0.325014
3795,0.41192,0.413922
3796,0.413064,0.646755
3797,0.364472,0.307806
3798,0.42483,0.410655
3799,0.222133,0.453389
3800,0.368644,0.339551
3801,0.288104,0.480109
3802,0.38288,0.471457
3803,0.252771,0.463541
3804,0.373567,0.439283
3805,0.41089,0.285168
3806,0.326095,0.14046
3808,0.068697,0.02114
3810,0.464413,0.449541
3811,0.473879,0.385085
3812,0.289632,0.042576
3813,0.421776,0.404234
3814,0.449619,0.415066
3815,0.330715,0.221176
3817,0.399031,0.12353
3818,0.372984,0.117677
3819,0.45504,0.407294
3820,0.341452,0.501067
3821,0.377511,0.50649
3822,0.46352,0.377649
3823,0.407414,0.463562
3824,0.477332,0.431295
3825,0.284692,0.427468
3826,0.254275,0.413463
3827,0.403978,0.428148
3828,0.226842,0.453791
3829,0.180735,0.035503
3830,0.483762,0.493438
3831,0.441929,0.443539
3832,0.397083,0.474382
3833,0.424155,0.32751
3835,0.385568,0.446527
3836,0.387651,0.583927
3838,0.163199,0.281615
3839,0.138897,0.083277
3841,0.308583,0.08833
3842,0.362586,0.129346
3843,0.44033,0.119031
3844,0.298586,0.123335
3845,0.337868,0.773292
3846,0.164358,0.036401
3847,0.194328,0.128181
3848,0.370552,0.118658
3849,0.443665,0.635495
3850,0.228387,0.597861
3851,0.404665,0.586933
3852,0.335586,0.455937
3853,0.242962,0.450685
3854,0.39031,0.231767
3857,0.361146,0.501948
3859,0.392079,0.374574
3860,0.264102,0.261332
3862,0.416001,0.415991
3863,0.370911,0.39273
3864,0.164961,0.275513
3866,0.408338,0.437582
3867,0.197125,0.067201
3868,0.159299,0.515799
3870,0.290096,0.46379
3871,0.195522,0.405525
3872,0.14614,0.026933
3873,0.289771,0.366687
3874,0.085206,0.021006
3875,0.333772,0.419652
3876,0.380031,0.406678
3877,0.388101,0.118791
3879,0.139813,0.422146
3880,0.395563,0.46218
3881,0.24239,0.654424
3882,0.316064,0.138286
3883,0.121885,0.051536
3884,0.341939,0.416577
3885,0.416766,0.542412
3886,0.101117,0.022728
3887,0.293674,0.118449
3888,0.431644,0.482216
3889,0.31434,0.148082
3890,0.393558,0.298399
3891,0.465683,0.48205
3892,0.439492,0.491485
3893,0.354633,0.1369
3894,0.354509,0.116731
3895,0.159606,0.280711
3896,0.395268,0.49628
3897,0.330859,0.483858
3898,0.394619,0.455118
3899,0.306993,0.676256
3900,0.320453,0.453228
3901,0.24185,0.023255
3902,0.311333,0.089142
3903,0.144851,0.209177
3904,0.416336,0.366525
3906,0.357259,0.061167
3907,0.35578,0.307933
3908,0.347718,0.4815
3909,0.973181,0.283192
3910,0.174497,0.064975
3911,0.188724,0.085118
3912,0.418395,0.261723
3913,0.258528,0.558494
3915,0.442729,0.532285
3916,0.406066,0.334568
3917,0.363065,0.184157
3918,0.163462,0.379197
3920,0.328892,0.277268
3921,0.136485,0.358088
3923,0.321177,0.404568
3924,0.172305,0.089898
3925,0.399779,0.454513
3926,0.25007,0.284208
3927,0.415722,0.423314
3928,0.423994,0.551523
3929,0.398678,0.307732
3930,0.374664,0.111896
3931,0.248727,0.411513
3932,0.292395,0.132884
3933,0.402517,0.280255
3934,0.415359,0.258896
3937,0.396549,0.287077
3938,0.211316,0.413811
3939,0.266813,0.090196
3940,0.199475,0.375199
3941,0.426669,0.236079
3942,0.302776,0.476331
3943,0.300414,0.436549
3944,0.395226,0.426024
3945,0.12753,0.03952
3946,0.339688,0.537698
3947,0.223228,0.389529
3948,0.456495,0.526462
3949,0.467296,0.473229
3951,0.075966,0.126657
3952,0.404874,0.431221
3953,0.367928,0.237626
3954,0.160213,0.28849
3955,0.285919,0.478185
3956,0.374866,0.108089
3958,0.370182,0.406961
3959,0.411342,0.39341
3960,0.318979,0.523304
3961,0.262172,0.30087
3962,0.407677,0.450194
3963,0.405104,0.399185
3964,0.239388,0.281566
3965,0.418249,0.452511
3966,0.425998,0.449526
3967,0.311313,0.940017
3968,0.346965,0.515285
3969,0.388841,0.488845
3970,0.432646,0.665628
3972,0.251727,0.100971
3973,0.304403,0.437638
3974,0.198205,0.397149
3975,0.179069,0.150863
3976,0.435067,0.454289
3977,0.163174,0.325085
3979,0.307821,0.145458
3980,0.440731,0.558812
3981,0.361242,0.320917
3983,0.423537,0.49641
3984,0.339593,0.074544
3985,0.396095,0.302819
3986,0.27864,0.510022
3987,0.323519,0.054648
3990,0.442723,0.499704
3991,0.441397,0.454601
3992,0.36026,0.666205
3993,0.361492,0.477985
3994,0.32087,0.607178
3995,0.24122,0.430456
3996,0.107217,0.463776
3999,0.329672,0.407228
4000,0.40016,0.125227
4001,0.279465,0.095442
4002,0.362898,0.29449
4003,0.068128,0.024566
4004,0.134513,0.084943
4005,0.49008,0.497543
4006,0.405952,0.444977
4007,0.342752,0.2949
4008,0.213303,0.492969
4009,0.404208,0.547805
4010,0.431222,0.523027
4011,0.430443,0.368598
4012,0.31275,0.139212
4014,0.422074,0.519797
4015,0.307099,0.437274
4016,0.301614,0.123303
4017,0.455697,0.099897
4018,0.404588,0.417862
4019,0.283975,0.139531
4021,0.446195,0.573825
4022,0.327453,0.626171
4023,0.307167,0.513921
4024,0.280487,0.654759
4026,0.359027,0.474165
4027,0.370004,0.432272
4028,0.149338,0.424518
4029,0.34632,0.191133
4031,0.318148,0.415333
4032,0.371087,0.452717
4033,0.396492,0.356829
4034,0.22816,0.110987
4035,0.324328,0.516231
4036,0.299468,0.42571
4037,0.413228,0.386669
4038,0.38436,0.105192
4039,0.389328,0.455655
4040,0.356088,0.15769
4041,0.120578,0.082977
4042,0.371706,0.556919
4043,0.39447,0.409958
4044,0.388772,0.585054
4045,0.304166,0.050341
4046,0.140092,0.548389
4047,0.212279,0.363063
4048,0.225331,0.547523
4049,0.262442,0.479157
4050,0.16717,0.298278
4051,0.086756,0.12206
4052,0.093041,0.190607
4053,0.419226,0.447821
4054,0.42201,0.30245
4055,0.182124,0.226539
4056,0.272429,0.522888
4057,0.346269,0.089542
4058,0.27544,0.469774
4059,0.419026,0.473844
4060,0.392504,0.432524
4061,0.371721,0.431628
4062,0.310951,0.061317
4063,0.282563,0.492967
4064,0.073855,0.027159
4065,0.433761,0.386233
4066,0.31793,0.027711
4067,0.317618,0.671498
4068,0.336312,0.055598
4069,0.318178,0.149483
4070,0.19038,0.415554
4071,0.25984,0.161395
4072,0.132134,0.505513
4073,0.343104,0.631576
4074,0.206178,0.092793
4075,0.453626,0.121709
4076,0.317956,0.160173
4077,0.455253,0.432277
4078,0.332762,0.302068
4079,0.404611,0.467401
4080,0.33416,0.294003
4081,0.113546,0.42183
4082,0.159213,0.409782
4083,0.164583,0.340492
4085,0.336366,0.363203
4086,0.273979,0.370959
4087,0.357187,0.123114
4089,0.427187,0.46898
4090,0.362801,0.485679
4091,0.230375,0.465663
4093,0.339255,0.125924
4094,0.31618,0.351606
4095,0.315096,0.199414
4096,0.320042,0.300755
4097,0.347675,0.224477
4099,0.442083,0.422453
4100,0.155537,0.095265
4102,0.165048,0.445195
4103,0.327722,0.494206
4105,0.158083,0.098578
4106,0.367636,0.417311
4107,0.356609,0.489058
4108,0.329014,0.715805
4110,0.257307,0.510727
4112,0.335789,0.127488
4114,0.356617,0.132377
4115,0.347298,0.425307
4117,0.301693,0.298871
4118,0.310326,0.34557
4119,0.384276,0.454048
4120,0.298495,0.503053
4121,0.344365,0.240131
4122,0.224549,0.627881
4123,0.326486,0.311495
4124,0.146143,0.410906
4125,0.141188,0.325
4126,0.121954,0.084408
4127,0.336657,0.148661
4129,0.476382,0.452263
4130,0.139686,0.259698
4131,0.42879,0.161926
4132,0.392808,0.407449
4133,0.398046,0.054246
4135,0.352961,0.11657
4136,0.125425,0.140801
4137,0.345312,0.485871
4139,0.285135,0.146488
4141,0.470362,0.426542
4142,0.189817,0.066254
4143,0.161818,0.098087
4144,0.390561,0.508479
4146,0.310777,0.3676
4147,0.42771,0.201225
4149,0.207546,0.002399
4150,0.433918,0.10964
4152,0.474218,0.513038
4153,0.408565,0.451449
4154,0.156254,0.563296
4155,0.389569,0.448425
4156,0.23776,0.395649
4158,0.103171,0.483252
4159,0.322192,0.691725
4160,0.410071,0.430862
4161,0.49163,0.589542
4162,0.416472,0.375006
4163,0.369207,0.323424
4164,0.408547,0.441618
4165,0.289312,0.115936
4166,0.139493,0.176148
4167,0.159454,0.041635
4168,0.338867,0.133898
4169,0.335204,0.534756
4170,0.354465,0.318291
4171,0.133217,0.499776
4172,0.42857,0.444353
4173,0.342751,0.45252
4174,0.408766,0.334359
4175,0.237112,0.49612
4176,0.32999,0.524546
4177,0.313351,0.12552
4178,0.170572,0.445105
4179,0.264292,0.448557
4180,0.384788,0.432992
4181,0.433855,0.430615
4182,0.158096,0.454896
4183,0.272725,0.488922
4184,0.380959,0.530526
4185,0.393149,0.469069
4187,0.312096,0.13652
4188,0.271401,0.468716
4189,0.33689,0.510007
4190,0.122486,0.354471
4191,0.405171,0.341906
4192,0.425559,0.397849
4193,0.296771,0.388062
4194,0.317581,0.539378
4196,0.446723,0.341486
4197,0.316672,0.51743
4198,0.222363,0.391508
4199,0.459821,0.394592
4200,0.334505,0.517559
4201,0.366114,0.450436
4202,0.327584,0.442434
4203,0.311132,0.556393
4204,0.436934,0.550654
4205,0.162552,0.081324
4207,0.39417,0.344871
4209,0.391541,0.488119
4210,0.363758,0.394946
4211,0.345022,0.492098
4212,0.285513,0.414589
4213,0.314028,0.129786
4214,0.456837,0.367217
4217,0.402961,0.428903
4218,0.171242,0.388384
4220,0.383802,0.378845
4221,0.249362,0.301895
4223,0.231128,0.435606
4224,0.401241,0.420046
4225,0.227253,0.195921
4226,0.348045,0.749021
4227,0.402563,0.236575
4228,0.414682,0.459104
4229,0.290137,0.510504
4230,0.331584,0.577522
4231,0.375939,0.11997
4232,0.340711,0.121301
4233,0.462737,0.69033
4234,0.329318,0.350598
4236,0.331849,0.470949
4238,0.390945,0.566806
4239,0.215978,0.091518
4240,0.317495,0.142783
4242,0.323103,0.219837
4243,0.423128,0.451933
4244,0.278752,0.637911
4245,0.227259,0.115091
4247,0.458913,0.419264
4248,0.110492,0.505478
4251,0.341722,0.709549
4252,0.448964,0.401396
4253,0.149497,0.425089
4254,0.233238,0.681438
4255,0.333861,0.519842
4256,0.364181,0.519312
4259,0.357471,0.307918
4260,0.372091,0.102857
4261,0.377317,0.488463
4262,0.196038,0.070951
4263,0.061049,0.065791
4264,0.16137,0.406354
4265,0.368118,0.384814
4266,0.116387,0.050153
4267,0.440786,0.429511
4268,0.436205,0.332817
4269,0.361413,0.480196
4270,0.397747,0.367426
4271,0.404419,0.390454
4273,0.360807,0.061447
4274,0.423451,0.298008
4276,0.482953,0.442957
4277,0.364076,0.290389
4278,0.410521,0.356644
4279,0.291511,0.146915
4280,0.298656,0.674345
4281,0.252808,0.495103
4282,0.254397,0.541675
4283,0.354543,0.118368
4284,0.335273,0.042165
4285,0.321256,0.125925
4287,0.321299,0.254655
4288,0.363231,0.447767
4289,0.383607,0.490967
4290,0.394342,0.214429
4292,0.330545,0.020406
4293,0.250067,0.449331
4296,0.438035,0.504671
4297,0.463871,0.4127
4298,0.403225,0.434642
4299,0.447951,0.428286
4300,0.309789,0.37907
4301,0.360998,0.890892
4302,0.469927,0.476187
4303,0.169106,0.500052
4304,0.368212,0.423419
4305,0.258125,0.464672
4306,0.365116,0.481612
4307,0.154556,0.082237
4308,0.359915,0.128222
4309,0.334116,0.444537
4310,0.376298,0.124354
4311,0.387768,0.422091
4312,0.154091,0.078036
4313,0.275574,0.449472
4314,0.390446,0.158196
4315,0.441422,0.397309
4316,0.3446,0.298706
4317,0.344713,0.585449
4319,0.274404,0.131247
4320,0.240298,0.431518
4321,0.22466,0.595176
4322,0.420153,0.688106
4323,0.411132,0.373286
4324,0.410991,0.542751
4325,0.404197,0.441278
4326,0.170495,0.119505
4328,0.34892,0.417828
4329,0.419966,0.44513
4330,0.348721,0.613467
4331,0.104131,0.089455
4332,0.333893,0.125656
4333,0.387023,0.321085
4336,0.433765,0.493371
4337,0.344014,0.297917
4339,0.429065,0.446587
4340,0.151211,0.465045
4341,0.201854,0.136547
4342,0.39738,0.465742
4343,0.257514,0.433406
4345,0.200337,0.473171
4348,0.175101,0.41872
4349,0.331328,0.316931
4350,0.261544,0.371906
4351,0.304688,0.502871
4352,0.285569,0.381644
4353,0.126433,0.494248
4355,0.18218,0.113886
4356,0.349499,0.503831
4357,0.386662,0.278374
4358,0.375337,0.356776
4359,0.424253,0.426848
4361,0.361038,0.116108
4362,0.397941,0.416067
4363,0.207787,0.454832
4364,0.238981,0.623239
4365,0.442876,0.456925
4366,0.310847,0.753277
4367,0.375286,0.496731
4368,0.245947,0.098335
4369,0.344261,0.284683
4371,0.159894,0.273244
4372,0.192828,0.085002
4373,0.277093,0.497425
4374,0.472778,0.472287
4375,0.12331,0.038084
4376,0.339876,0.098466
4379,0.353729,0.577904
4380,0.249991,0.300787
4381,0.295373,0.517724
4383,0.369712,0.637645
4384,0.249525,0.453569
4385,0.423062,0.509434
4386,0.426846,0.453221
4387,0.432113,0.472813
4388,0.383204,0.588706
4391,0.355489,0.498212
4394,0.344664,0.285535
4395,0.237865,0.677974
4397,0.47262,0.48866
4398,0.432309,0.241907
4399,0.298717,0.312713
4401,0.323601,0.577654
4402,0.399631,0.567521
4403,0.155299,0.115456
4404,0.183005,0.079161
4405,0.357686,0.52987
4408,0.226054,0.110112
4409,0.137239,0.004792
4411,0.252438,0.47604
4413,0.19318,0.113321
4415,0.179494,0.381116
4416,0.411179,0.365001
4417,0.334485,0.085592
4418,0.276285,0.302729
4420,0.274346,0.507035
4422,0.420504,0.125655
4423,0.430195,0.302001
4425,0.444698,0.644176
4428,0.312969,0.391267
4429,0.360954,0.090677
4430,0.462984,0.392514
4431,0.342629,0.28895
4432,0.398051,0.285326
4433,0.250122,0.563416
4434,0.333258,0.308597
4435,0.13166,0.474156
4437,0.376543,0.292116
4438,0.324879,0.581132
4439,0.229193,0.511347
4440,0.429748,0.445539
4442,0.207868,0.101983
4443,0.43865,0.195127
4444,0.393189,0.485256
4445,0.447903,0.748166
4446,0.408427,0.363563
4447,0.328009,0.555502
4448,0.275368,0.644085
4449,0.126198,0.559644
4450,0.116593,0.072248
4451,0.362893,0.153926
4452,0.251922,0.451423
4453,0.329505,0.434324
4454,0.363722,0.176523
4455,0.237029,0.6452
4456,0.480613,0.496721
4457,0.408397,0.408605
4458,0.120894,0.23154
4459,0.326404,0.103398
4460,0.39602,0.454943
4462,0.348831,0.511388
4463,0.380336,0.477772
4464,0.35581,0.419193
4465,0.149769,0.322732
4466,0.407712,0.116401
4468,0.427539,0.564348
4469,0.431854,0.382901
4471,0.252881,0.314404
4472,0.346193,0.49133
4473,0.331035,0.417463
4474,0.336099,0.220172
4475,0.255372,0.517053
4476,0.971936,0.28329
4478,0.135737,0.222687
4479,0.359906,0.43144
4480,0.304799,0.494059
4481,0.085687,0.020911
4482,0.178835,0.100781
4484,0.240105,0.547631
4485,0.300624,0.610662
4486,0.326966,0.337954
4487,0.173209,0.062207
4488,0.423274,0.432479
4489,0.186214,0.408258
4490,0.137617,0.147081
4492,0.344453,0.136545
4493,0.123828,0.099672
4494,0.417134,0.469996
4495,0.369666,0.470741
4496,0.427024,0.446554
4497,0.366434,0.309192
4498,0.280276,0.120695
4500,0.282639,0.483491
4501,0.279668,0.13786
4502,0.313622,0.439238
4503,0.062178,0.021746
4504,0.231298,0.489857
4505,0.115979,0.093959
4506,0.329135,0.387699
4508,0.232773,0.381659
4510,0.070658,0.020567
4511,0.171228,0.092845
4513,0.474691,0.439621
4514,0.43607,0.113104
4515,0.378831,0.399201
4516,0.417855,0.58569
4517,0.390107,0.487038
4520,0.442448,0.405092
4522,0.373387,0.438307
4523,0.18416,0.565051
4526,0.341781,0.106306
4527,0.380605,0.559891
4528,0.391854,0.112913
4530,0.3509,0.495956
4531,0.341951,0.409118
4533,0.318337,0.133071
4534,0.437453,0.380663
4535,0.397451,0.520854
4538,0.247433,0.085047
4539,0.428431,0.145498
4541,0.316364,0.460235
4542,0.298988,0.146812
4543,0.300297,0.462133
4545,0.416181,0.358769
4546,0.371485,0.603447
4547,0.285928,0.147537
4548,0.398761,0.461156
4549,0.309215,0.628569
4551,0.180772,0.38966
4552,0.195331,0.281578
4553,0.123427,0.480548
4554,0.39934,0.427884
4555,0.411884,0.426065
4556,0.377394,0.116109
4558,0.322563,0.421838
4559,0.235302,0.294633
4561,0.109365,0.426721
4562,0.429418,0.47612
4563,0.168507,0.111497
4564,0.170849,0.300077
4565,0.369905,0.339611
4566,0.486407,0.469461
4568,0.474303,0.523838
4569,0.409039,0.419048
4570,0.160348,0.041352
4573,0.420352,0.116217
4574,0.487156,0.473535
4575,0.198581,0.096794
4576,0.1291,0.063017
4577,0.198779,0.384592
4578,0.42728,0.578147
4579,0.334194,0.409408
4580,0.417384,0.609379
4581,0.979027,0.282947
4582,0.196303,0.068866
4583,0.431588,0.512983
4584,0.096272,0.277836
4585,0.263941,0.295046
4587,0.432937,0.567941
4588,0.151295,0.351734
4589,0.474215,0.502209
4591,0.397071,0.14952
4592,0.465161,0.420428
4593,0.161118,0.352504
4594,0.099725,0.392195
4595,0.253401,0.116144
4597,0.319749,0.074461
4598,0.399085,0.443337
4599,0.362119,0.080333
4600,0.400622,0.437982
4601,0.406075,0.427495
4602,0.415607,0.477728
4603,0.337519,0.453979
4604,0.282812,0.492348
4605,0.246073,0.546732
4607,0.437929,0.483889
4608,0.396522,0.667967
4609,0.390349,0.534034
4610,0.360979,0.458443
4611,0.214827,0.114061
4612,0.27902,0.445629
4613,0.404008,0.601228
4614,0.309834,0.582174
4615,0.355043,0.1194
4616,0.249801,0.657351
4617,0.417673,0.40783
4618,0.33176,0.127507
4619,0.355989,0.540763
4620,0.381399,0.481264
4622,0.167601,0.061107
4623,0.316649,0.471825
4624,0.338437,0.431121
4625,0.161087,0.191285
4626,0.388073,0.620094
4627,0.420079,0.620063
4629,0.372448,0.124456
4630,0.385921,0.437228
4631,0.350991,0.118245
4632,0.355942,0.342017
4633,0.317954,0.304253
4634,0.356243,0.458016
4635,0.157907,0.068573
4637,0.304706,0.5805
4638,0.175098,0.357044
4639,0.293505,0.115838
4641,0.363447,0.28322
4643,0.347085,0.755525
4644,0.423036,0.407005
4645,0.336663,0.462075
4646,0.390793,0.075371
4647,0.355782,0.113571
4648,0.39936,0.181272
4649,0.092197,0.034101
4651,0.462874,0.468959
4652,0.282412,0.110699
4653,0.393179,0.423989
4654,0.297684,0.45263
4655,0.338748,0.114037
4656,0.192765,0.327352
4657,0.379587,0.259668
4658,0.324031,0.503899
