OBJECTID,LSI,LPI,MENN,SHDI
291,1.7976190476190477,71.88208616780045,26.307670984896312,0.7638850486273003
292,1.0,100.0,0.0,0.6900666586707636
295,1.5119047619047619,65.3061224489796,120.38404810405298,0.8506070068045082
296,1.0476190476190477,99.31972789115646,0.0,0.03021296566677581
297,2.238095238095238,56.46258503401361,24.251528105182295,1.1339525829537616
298,2.0238095238095237,26.077097505668934,18.877168339317574,0.7218570453859813
299,1.8333333333333333,51.24716553287982,10.014051665327369,0.9495919156899288
300,1.6071428571428572,46.03174603174603,18.284271247461902,0.35416227869290245
301,2.142857142857143,65.98639455782313,21.90355937288492,0.6365141682948128
302,1.5119047619047619,77.09750566893425,0.0,0.6968145453356009
303,1.8333333333333333,48.78706199460917,43.85164807134503,0.6806661629596831
304,1.7976190476190477,72.10884353741497,12.360679774997896,0.6067836107980185
305,1.3095238095238095,82.53968253968254,0.0,0.4524721140221746
306,1.4880952380952381,72.78911564625851,40.0,0.5324266559320824
307,1.4285714285714286,77.77777777777777,40.0,0.5085442650827917
308,1.75,52.38095238095238,18.75,0.9114489667372874
309,2.0,47.57575757575758,31.231056256176608,0.6110071176356159
310,1.1666666666666667,94.31279620853081,0.0,0.20180631351786169
311,1.6666666666666667,44.44444444444444,31.231056256176608,0.5133250699575179
313,3.392857142857143,75.73696145124717,12.47344320919743,0.5188054035036833
314,2.75,63.265306122448976,17.853427997491877,0.5046578044250765
315,2.0595238095238093,36.63594470046083,18.992267750768285,0.5474874665334764
316,2.642857142857143,86.16780045351474,70.62257748298549,0.4058269680664438
317,2.5595238095238093,25.170068027210885,35.321261417257745,1.5402745971614065
318,1.5714285714285714,45.12471655328798,12.360679774997896,0.6822115679042164
319,2.1129032258064515,61.50627615062761,240.0,0.7924121567879537
320,3.2976190476190474,51.0250569476082,15.602562716354472,0.6683387184133498
321,1.75,46.910755148741416,20.3515625,0.7030455131507317
322,1.119047619047619,97.73242630385488,0.0,0.09896429659190205
323,1.6842105263157894,100.0,0.0,0.6900666586707636
324,1.9642857142857142,62.35565819861432,11.870669745958429,0.3942770014780652
325,1.7857142857142858,85.03401360544218,0.0,0.43836521361722625
326,2.25,30.254041570438797,27.719433241219892,1.10339916401319
327,2.130952380952381,37.414965986394556,67.05522907132168,1.1713718664133779
328,2.2142857142857144,30.839002267573697,14.443325768198498,0.5226565800992218
329,1.5476190476190477,75.96371882086167,100.0,0.7519158222105004
330,1.8095238095238095,69.38775510204081,18.284271247461906,0.5510006297338079
331,2.0357142857142856,38.54875283446712,40.0,1.2763253055242494
